backers_count,Blurb length,Blurb caps,Category,Category (parent only),country,campaign length (deadline - launched at,decision timing (state changed - launched at),fx_rate,goal,Name Length,Name Caps,spotlight,staff_pick,State,usd_pledged
45,122,3,"crafts""",crafts,AU,2592000,2592000,0.72636675,2500,17,3,TRUE,FALSE,1,1881.7184225376
8,124,8,"music/faith""",music,US,2949330,2949332,1,1000,58,6,TRUE,FALSE,1,1000.0
110,11,0,"crafts""",crafts,CA,2592000,2592000,0.75574365,50,23,0,TRUE,FALSE,1,2815.25899535
8,103,1,"crafts/candles""",crafts,DE,2592000,2592000,1.1753395,750,43,3,TRUE,TRUE,1,869.03682816
68,110,5,"crafts""",crafts,US,5187600,5187601,1,4500,50,7,TRUE,FALSE,1,4723.0
20,124,1,"publishing/fiction""",publishing,AU,1095182,1095196,0.72636675,1000,24,5,TRUE,FALSE,1,984.6816095
38,129,5,"crafts/knitting""",crafts,GB,3196800,3196800,1.29135567,2800,41,10,TRUE,TRUE,1,3625.27912878
1,134,7,"photography/places""",photography,GB,2592000,2592000,1.29135567,350,32,4,FALSE,FALSE,0,1.62442881
0,129,4,"photography/places""",photography,US,2592000,718959,1,8000,44,6,FALSE,FALSE,0,0.0
18,119,2,"crafts/diy""",crafts,SG,2588400,2588400,0.73380223,500,21,3,TRUE,FALSE,1,521.05294948
34,131,10,"music/r&b""",music,US,3888000,3888001,1,100000,54,6,FALSE,FALSE,0,4057.0
12,109,1,"crafts""",crafts,US,2631617,2631617,1,250,14,2,TRUE,FALSE,1,694.0
18,37,1,"crafts""",crafts,US,1209600,1209600,1,680,21,4,TRUE,FALSE,1,981.0
67,56,11,"crafts""",crafts,GB,1828353,1828353,1.29135567,200,12,3,TRUE,FALSE,1,699.56790767
62,142,7,"publishing/radio & podcasts""",publishing,US,4013570,4013588,1,825,37,6,TRUE,FALSE,1,925.51
44,128,12,"crafts/candles""",crafts,US,2592000,2592000,1,1600,17,3,TRUE,FALSE,1,1820.0
53,125,16,"technology/hardware""",technology,CA,2592000,2592000,0.75574365,15000,38,6,TRUE,FALSE,1,15123.5428803748
104,134,3,"music/faith""",music,US,1397466,1397467,1,5000,18,4,TRUE,FALSE,1,5090.0
39,129,9,"theater/plays""",theater,GB,2237789,2237789,1.29135567,2200,60,3,TRUE,FALSE,1,2860.31005623
31,96,2,"comics/comic books""",comics,US,1664836,1664836,1,40,25,3,TRUE,FALSE,1,950.0
92,134,7,"technology/apps""",technology,US,5184000,5184010,1,2500,51,11,TRUE,FALSE,1,19136.0
1,135,7,"film & video/family""",film & video,US,601200,601201,1,550,60,14,FALSE,FALSE,0,1.0
68,132,3,"publishing/fiction""",publishing,US,2678400,2678400,1,2500,58,8,TRUE,FALSE,1,2956.0
7,134,2,"technology/apps""",technology,US,2592000,2592000,1,30000,50,7,FALSE,FALSE,0,145.0
0,133,4,"music/faith""",music,US,3200725,3200725,1,5000,25,3,FALSE,FALSE,0,0.0
1,125,4,"crafts""",crafts,US,2764800,2764803,1,20,36,4,TRUE,FALSE,1,35.0
227,108,9,"publishing/calendars""",publishing,US,1243597,1243614,1,1600,22,6,TRUE,TRUE,1,4415.0
66,88,1,"technology/apps""",technology,ES,2595600,2595600,1.1753395,18500,29,1,FALSE,FALSE,0,6445.87460352
0,116,1,"publishing/radio & podcasts""",publishing,US,2592000,100758,1,1000,53,5,FALSE,FALSE,0,0.0
23,124,1,"comics/comic books""",comics,CA,2163600,2163600,0.75574365,600,22,4,TRUE,TRUE,1,571.91672212
4,97,2,"photography/places""",photography,AU,2592000,980719,0.72636675,29940,48,5,FALSE,FALSE,0,184.8631125
64,134,6,"publishing/fiction""",publishing,US,1299713,1299714,1,2000,53,2,TRUE,FALSE,1,3451.07
1,135,10,"music/r&b""",music,US,2592000,2592000,1,25000,43,7,FALSE,FALSE,0,1.0
1,135,8,"publishing/academic""",publishing,US,5180400,1095009,1,5555,49,4,FALSE,FALSE,0,1.0
89,105,11,"crafts/woodworking""",crafts,GB,2592000,2592002,1.29135567,500,54,5,TRUE,FALSE,1,4140.00529488
38,131,5,"publishing/fiction""",publishing,GB,2592000,2592000,1.29135567,660,37,8,TRUE,FALSE,1,902.74506048
12,122,11,"photography/people""",photography,US,1155630,1155643,1,425,58,49,TRUE,FALSE,1,464.0
43,133,1,"publishing/fiction""",publishing,US,2595600,2595601,1,1250,35,13,TRUE,FALSE,1,1334.0
10,92,5,"technology/apps""",technology,GB,2595600,2595600,1.29135567,20000,31,2,FALSE,FALSE,0,584.50190612
52,55,8,"music/r&b""",music,US,2592000,2592000,1,5000,26,6,TRUE,FALSE,1,5295.0
68,136,2,"film & video/family""",film & video,US,4930024,4930024,1,2500,52,5,TRUE,FALSE,1,4046.0
32,120,20,"comics/comic books""",comics,US,4966086,4966086,1,1000,47,7,TRUE,FALSE,1,1000.95
85,111,12,"theater/plays""",theater,US,1721891,1721891,1,5400,16,2,TRUE,FALSE,1,5623.0
9,131,3,"theater/plays""",theater,GB,3888000,3018024,1.29135567,600,24,3,FALSE,FALSE,0,590.6087433
89,105,4,"publishing/fiction""",publishing,US,1728000,1728000,1,2000,17,4,TRUE,FALSE,1,5186.0
164,135,9,"comics/comic books""",comics,CA,3110290,3110290,0.75574365,2500,22,3,TRUE,FALSE,1,3781.6828278552
1,110,1,"technology/apps""",technology,US,2592000,2592000,1,20000,37,2,FALSE,FALSE,0,1.0
31,128,7,"publishing/fiction""",publishing,US,3202101,3202101,1,2120,39,3,TRUE,FALSE,1,2427.88
96,118,9,"music/r&b""",music,US,2804327,2804327,1,5000,24,4,TRUE,FALSE,1,5551.25
392,62,12,"technology/hardware""",technology,US,3024000,3024002,1,15000,48,9,TRUE,FALSE,1,30274.0
204,129,2,"crafts/knitting""",crafts,GB,2592000,2592000,1.29135567,7105,31,6,TRUE,TRUE,1,10001.54109468
0,133,4,"photography/places""",photography,US,1699239,1699254,1,100,30,4,FALSE,FALSE,0,0.0
219,118,4,"publishing/comedy""",publishing,US,2595600,2595600,1,15000,19,3,TRUE,FALSE,1,15051.0
30,133,4,"crafts/diy""",crafts,US,2588400,2588401,1,800,38,6,TRUE,FALSE,1,1199.0
3,95,7,"film & video/music videos""",film & video,SE,2592000,2592001,0.1129236,22000,10,1,FALSE,FALSE,0,23.87585185
2668,128,15,"comics/comic books""",comics,US,2592003,2592003,1,15000,60,48,TRUE,FALSE,1,347045.0
17,130,3,"comics/comic books""",comics,US,3715200,3715200,1,77,36,6,TRUE,FALSE,1,271.0
113,112,4,"design/architecture""",design,US,864000,864000,1,12000,47,4,TRUE,FALSE,1,12032.0
52,31,3,"music/faith""",music,US,2120656,2120656,1,6000,27,6,TRUE,FALSE,1,6226.0
84,122,2,"comics/comic books""",comics,GB,1728000,1728000,1.29135567,200,12,2,TRUE,TRUE,1,965.382754
33,127,4,"design/architecture""",design,US,2592000,2592001,1,1850,46,6,TRUE,FALSE,1,1850.0
50,128,3,"technology/apps""",technology,MX,2592000,2592001,0.0473825,50000,41,3,TRUE,FALSE,1,11326.147631100000
164,135,4,"crafts/diy""",crafts,US,1231159,1231171,1,500,18,3,TRUE,TRUE,1,5047.0
9,135,2,"publishing/fiction""",publishing,US,2588400,2588400,1,350,54,14,TRUE,FALSE,1,351.0
1,63,2,"technology/apps""",technology,GB,2176307,2176309,1.29135567,3000,17,2,FALSE,FALSE,0,1.25528632
35,124,6,"film & video/family""",film & video,AU,1728000,1728000,0.72636675,2000,17,3,TRUE,FALSE,1,1904.5278544
27,68,1,"technology/apps""",technology,SE,2592000,2592000,0.1129236,45000,21,1,FALSE,FALSE,0,611.3809254329
51,135,6,"film & video/family""",film & video,US,2592000,2592003,1,11000,52,10,TRUE,FALSE,1,11055.0
36,91,4,"publishing/fiction""",publishing,DE,1728000,1728000,1.1753395,2000,11,5,TRUE,TRUE,1,2561.5520902641
1,49,1,"crafts""",crafts,US,2414612,1,1,1000,30,1,FALSE,FALSE,NA,1.0
8,135,3,"publishing/fiction""",publishing,GB,5184000,5184000,1.29135567,2500,29,4,TRUE,FALSE,1,9972.579144000000
31,108,5,"film & video/documentary""",film & video,GB,2332002,2332005,1.29135567,3500,19,3,TRUE,FALSE,1,4442.61879895
27,118,1,"publishing/fiction""",publishing,AU,2592000,1,0.72636675,700,30,4,FALSE,FALSE,NA,785.7428297904
1,82,1,"publishing/academic""",publishing,US,5184000,5184000,1,10000,37,5,FALSE,FALSE,0,100.0
110,134,6,"publishing/fiction""",publishing,US,2775197,2775197,1,5200,29,4,TRUE,FALSE,1,5335.0
0,134,6,"film & video/family""",film & video,US,2595600,2595600,1,1000000,23,4,FALSE,FALSE,0,0.0
33,134,6,"theater/musical""",theater,US,2592000,2592001,1,500,19,4,TRUE,FALSE,1,1365.0
14,109,2,"photography/fine art""",photography,US,2592000,2592000,1,1250,14,2,TRUE,FALSE,1,1325.0
15,135,3,"film & video/drama""",film & video,GB,2012769,2012769,1.29135567,800,32,2,TRUE,FALSE,1,1017.7502796
42,115,3,"crafts""",crafts,US,2592000,2592000,1,1890,45,5,TRUE,TRUE,1,2140.0
34,96,2,"music/faith""",music,US,2592000,2592000,1,3000,58,8,TRUE,FALSE,1,3095.0
113,120,4,"publishing/fiction""",publishing,US,2592000,2592000,1,2500,44,8,TRUE,FALSE,1,4441.0
3,119,4,"technology/apps""",technology,BE,3024000,3024002,1.1753395,36000,48,7,FALSE,FALSE,0,11.6202052
51,90,8,"comics/comic books""",comics,AU,2419096,2419098,0.72636675,2000,57,8,TRUE,FALSE,1,1759.66894395
8359,75,1,"technology/hardware""",technology,GB,3456000,3456000,1.29135567,179000,44,6,TRUE,FALSE,1,1633748.500909320000
88,88,2,"crafts""",crafts,US,2592000,2592000,1,5000,57,7,TRUE,FALSE,1,5858.0
2,122,5,"publishing/academic""",publishing,US,5180400,389247,1,50000,51,6,FALSE,FALSE,0,10.0
81,130,7,"publishing/fiction""",publishing,US,2764800,2764800,1,500,36,5,TRUE,FALSE,1,2595.0
45,133,11,"publishing/fiction""",publishing,US,1124537,1124551,1,250,32,5,TRUE,FALSE,1,1663.0
1,134,5,"technology/apps""",technology,NZ,2592000,2592000,0.66873976,1000,43,3,FALSE,FALSE,0,0.9125348272
37,68,2,"theater/plays""",theater,ES,2592000,2592000,1.1753395,1000,44,11,TRUE,FALSE,1,2117.17483866
1620,133,2,"technology/apps""",technology,US,4662000,4662003,1,108,45,9,TRUE,FALSE,1,86944.0
1,92,1,"design/interactive design""",design,US,5184000,5184001,1,2798,37,1,FALSE,FALSE,0,1.0
46,92,9,"publishing/calendars""",publishing,GB,1261417,1261418,1.29135567,800,42,8,TRUE,FALSE,1,1540.632796005
29,81,3,"theater/plays""",theater,GB,2592000,2592000,1.29135567,2500,52,5,TRUE,FALSE,1,3455.58645828
42,105,2,"photography/fine art""",photography,AU,2592000,2592001,0.72636675,4000,43,2,TRUE,FALSE,1,3435.0358749
729,125,2,"publishing/fiction""",publishing,US,2561352,2561352,1,25000,27,3,TRUE,TRUE,1,26050.300000000000
107,134,7,"music/faith""",music,US,3456000,3456000,1,15400,49,5,TRUE,FALSE,1,15885.0
0,110,9,"publishing/radio & podcasts""",publishing,NZ,2588400,2588400,0.66873976,4000,32,6,FALSE,FALSE,0,0.0
65,53,6,"technology/hardware""",technology,US,1728000,1728000,1,300,30,4,TRUE,FALSE,1,1922.0
18,125,3,"crafts""",crafts,US,1990800,1990803,1,100,19,2,TRUE,FALSE,1,275.0
28,96,1,"crafts/pottery""",crafts,US,1389471,1,1,3200,52,7,FALSE,FALSE,NA,1141.0
15,125,2,"crafts""",crafts,CA,1296000,1296000,0.75574365,100,39,4,TRUE,FALSE,1,405.3210719323
12,112,7,"publishing/radio & podcasts""",publishing,CA,1814400,1814400,0.75574365,300,28,5,TRUE,FALSE,1,313.03894608
76,133,12,"film & video/music videos""",film & video,US,1296000,1296002,1,5000,14,2,TRUE,FALSE,1,5501.93
1,72,18,"technology/hardware""",technology,FR,3024000,1,1.1753395,5000,48,15,FALSE,FALSE,NA,1.18595122
20,125,2,"publishing/fiction""",publishing,US,639088,639088,1,500,43,6,TRUE,FALSE,1,880.0
81,121,7,"publishing/fiction""",publishing,CA,1818000,1818000,0.75574365,7000,47,8,TRUE,TRUE,1,5549.381212
530,132,2,"crafts/diy""",crafts,US,2620411,2620411,1,50000,46,6,TRUE,FALSE,1,86207.0
40,117,1,"crafts""",crafts,US,2707468,2707472,1,500,29,4,TRUE,FALSE,1,4277.0
0,90,11,"design/architecture""",design,US,5180400,604265,1,15000,48,11,FALSE,FALSE,0,0.0
51,130,10,"theater/musical""",theater,US,2248566,2248566,1,3571,53,8,TRUE,FALSE,1,3626.0
5,128,11,"publishing/calendars""",publishing,AU,2592000,2592000,0.72636675,7500,51,10,FALSE,FALSE,0,128.4728724
29,123,6,"music/faith""",music,US,3121281,3121282,1,8500,19,2,FALSE,FALSE,0,2207.0
102,52,7,"technology/hardware""",technology,US,4323600,4323601,1,2000,58,11,TRUE,FALSE,1,14986.0
268,71,21,"publishing/radio & podcasts""",publishing,US,2256917,2256917,1,3000,30,6,TRUE,TRUE,1,17994.0
70,129,5,"comics/comic books""",comics,US,1254448,1254449,1,710,60,12,TRUE,FALSE,1,1502.0
49,84,9,"technology/hardware""",technology,DE,2851200,2851201,1.1753395,4000,47,6,TRUE,FALSE,1,6757.37354628
4,131,1,"design/interactive design""",design,US,2652570,2652572,1,78500,59,7,FALSE,FALSE,0,176.0
9,130,5,"theater/plays""",theater,US,2592000,2592002,1,5000,56,10,FALSE,FALSE,0,750.0
28,101,5,"music/faith""",music,US,2592000,2592000,1,2500,16,4,TRUE,FALSE,1,2545.0
38,135,6,"theater/musical""",theater,GB,1801023,1801023,1.29135567,500,58,7,TRUE,FALSE,1,1292.8042414
28,117,20,"theater/plays""",theater,GB,3909746,3909746,1.29135567,500,36,5,TRUE,FALSE,1,913.97119755
190,51,5,"design/interactive design""",design,US,2246400,2246400,1,12000,38,4,TRUE,TRUE,1,13736.0
24,129,8,"publishing/fiction""",publishing,US,2374356,2374356,1,300,20,4,TRUE,FALSE,1,324.0
18,66,1,"technology/apps""",technology,US,1256565,1256567,1,10,40,3,TRUE,FALSE,1,50.0
35,129,1,"design/architecture""",design,US,5184000,1764174,1,30000,51,5,FALSE,FALSE,0,4281.0
249,101,2,"music/faith""",music,US,2051077,2051077,1,13500,53,7,TRUE,FALSE,1,21240.0
6,132,2,"crafts""",crafts,DE,2592000,2592000,1.1753395,250,44,1,TRUE,FALSE,1,334.32496995
12,116,1,"technology/apps""",technology,CA,2592000,2592000,0.75574365,45000,42,7,FALSE,FALSE,0,1116.8039421297
7,108,2,"technology/apps""",technology,ES,2595600,2595600,1.1753395,10000,6,6,FALSE,FALSE,0,1922.21980151
2,134,8,"technology/apps""",technology,US,3489914,3489916,1,150000,20,10,FALSE,FALSE,0,201.0
21,47,4,"film & video/music videos""",film & video,CA,1478770,1478770,0.75574365,3500,37,8,TRUE,FALSE,1,2677.4890167354
16,87,3,"publishing/fiction""",publishing,US,2887341,2887341,1,500,54,6,TRUE,FALSE,1,618.0
341,38,1,"publishing/radio & podcasts""",publishing,US,2738962,2738963,1,10000,44,9,TRUE,TRUE,1,10250.0
147,89,21,"comics/comic books""",comics,CA,2498317,2498319,0.75574365,4000,18,14,TRUE,TRUE,1,4084.6627805139
169,135,26,"publishing/radio & podcasts""",publishing,US,4568987,4569012,1,8500,37,9,TRUE,FALSE,1,9066.0
1,135,1,"film & video/music videos""",film & video,GB,5187600,5187602,1.29135567,12000,34,6,FALSE,FALSE,0,1.58975435
1,132,1,"theater/plays""",theater,US,2592000,2592003,1,500,36,5,FALSE,FALSE,0,1.0
2,50,8,"film & video/music videos""",film & video,US,2397575,2397586,1,4000,28,5,FALSE,FALSE,0,6.0
104,135,7,"photography/photobooks""",photography,US,2624938,2624938,1,13000,52,8,TRUE,FALSE,1,13220.0
38,49,1,"crafts/knitting""",crafts,US,1347466,1347466,1,2000,28,4,TRUE,FALSE,1,2025.0
1,131,2,"publishing/radio & podcasts""",publishing,US,2592000,2592001,1,275,22,3,FALSE,FALSE,0,25.0
3,39,1,"technology/apps""",technology,GB,2592000,2592001,1.29135567,15000,44,1,FALSE,FALSE,0,16.95325744
30,106,1,"publishing/radio & podcasts""",publishing,US,2592000,2592001,1,1500,51,5,TRUE,FALSE,1,1566.0
12,125,20,"photography/fine art""",photography,US,518400,518400,1,199,41,5,TRUE,FALSE,1,454.0
1,127,5,"design/architecture""",design,US,2595600,2595600,1,20000,60,7,FALSE,FALSE,0,1.0
217,135,11,"comics/comic books""",comics,US,3674354,3674355,1,10000,49,12,TRUE,FALSE,1,11823.0
8,131,3,"music/faith""",music,US,5184000,5184001,1,2200,35,5,FALSE,FALSE,0,330.0
0,121,3,"music/faith""",music,US,5180400,5180400,1,1200,15,4,FALSE,FALSE,0,0.0
1,107,4,"theater/musical""",theater,GB,5184000,5184000,1.29135567,15000,30,4,FALSE,FALSE,0,201.429816
33,132,10,"photography/nature""",photography,US,864000,864051,1,2500,29,5,TRUE,TRUE,1,3476.0
104,148,11,"theater/plays""",theater,US,7767597,7767616,1,3500,85,11,TRUE,TRUE,1,3535.0
41,132,6,"publishing/fiction""",publishing,US,2592000,2592000,1,2000,56,5,TRUE,FALSE,1,2211.0
2,92,3,"music/r&b""",music,US,2592000,2592000,1,5000,10,2,FALSE,FALSE,0,100.0
7,131,6,"comics/comic books""",comics,NL,2592000,2,1.1753395,3000,51,7,FALSE,FALSE,NA,481.0084594
4,132,5,"publishing/radio & podcasts""",publishing,US,2592000,2592002,1,1100,27,4,FALSE,FALSE,0,133.0
6,16,2,"publishing/calendars""",publishing,AU,2592000,1576707,0.72636675,8000,23,3,FALSE,FALSE,0,1056.69136785
37,114,17,"comics/comic books""",comics,SG,1814400,1814400,0.73380223,900,60,11,TRUE,FALSE,1,809.7240350375
417,62,4,"comics/comic books""",comics,US,3456000,3456000,1,3500,39,7,TRUE,FALSE,1,23966.0
0,132,9,"theater/plays""",theater,US,3452400,1089,1,10000,57,7,FALSE,FALSE,0,0.0
1,134,1,"theater/plays""",theater,US,2592000,2592004,1,5000,32,6,FALSE,FALSE,0,1.0
201,135,3,"comics/comic books""",comics,US,3888000,3888001,1,2750,51,14,TRUE,FALSE,1,5490.0
0,26,7,"design/architecture""",design,US,3891600,177383,1,45000,37,2,FALSE,FALSE,0,0.0
32,132,37,"crafts/woodworking""",crafts,US,2592000,2592002,1,500,23,4,TRUE,FALSE,1,1561.0
0,133,13,"film & video/music videos""",film & video,US,2592000,2592000,1,3500,21,2,FALSE,FALSE,0,0.0
1,122,3,"photography/places""",photography,US,2592000,2592000,1,60000,32,1,FALSE,FALSE,0,5000.0
67,132,4,"publishing/fiction""",publishing,US,2643744,2643745,1,5000,8,1,TRUE,FALSE,1,5218.0
508,132,5,"publishing/fiction""",publishing,GB,1260069,1260099,1.29135567,5000,46,6,TRUE,FALSE,1,9807.670350681700
1,94,6,"theater/plays""",theater,US,1315596,1315597,1,5000,26,3,FALSE,FALSE,0,1.0
269,135,5,"technology/hardware""",technology,GB,2592000,2592003,1.29135567,6435,60,8,TRUE,FALSE,1,13184.86980645
16,101,2,"technology/apps""",technology,US,3456000,3456000,1,35000,42,7,FALSE,FALSE,0,892.0
15,135,19,"publishing/radio & podcasts""",publishing,US,1296000,1296000,1,1285,53,7,TRUE,FALSE,1,2792.0
3,110,1,"technology/apps""",technology,US,2592000,2592001,1,10000,21,3,FALSE,FALSE,0,17.0
3,73,1,"technology/apps""",technology,US,5184000,5184001,1,50000,44,5,FALSE,FALSE,0,12.0
31,14,1,"crafts""",crafts,US,1209600,1209601,1,115,37,5,TRUE,FALSE,1,582.0
82,66,1,"publishing/fiction""",publishing,GB,2810643,2810655,1.29135567,3000,54,7,TRUE,FALSE,1,4803.784272
45,134,12,"comics/comic books""",comics,US,864000,864001,1,700,5,5,TRUE,FALSE,1,1145.0
2,133,1,"technology/apps""",technology,IT,5184000,5184000,1.1753395,35000,20,8,FALSE,FALSE,0,12.80385887
14,47,1,"publishing/fiction""",publishing,US,2592000,2592001,1,100,23,2,TRUE,FALSE,1,338.0
171,134,6,"photography/photobooks""",photography,US,2588400,2588402,1,15000,9,2,TRUE,TRUE,1,16241.0
37,64,3,"music/faith""",music,GB,5184000,5184001,1.29135567,7500,41,3,FALSE,FALSE,0,5052.7083496
4,54,1,"theater/plays""",theater,US,1296000,1296000,1,1500,44,8,FALSE,FALSE,0,32.0
0,132,8,"theater/plays""",theater,US,2592000,2592001,1,10000,48,9,FALSE,FALSE,0,0.0
34,134,24,"comics/comic books""",comics,US,715660,715660,1,299,60,47,TRUE,FALSE,1,917.0
72,89,3,"crafts""",crafts,FR,2530550,2530550,1.1753395,3000,41,3,TRUE,TRUE,1,5013.82074556
5,130,3,"music/faith""",music,US,3888000,3888002,1,15000,45,5,FALSE,FALSE,0,610.0
12,106,5,"crafts/pottery""",crafts,JP,2588400,2588400,0.00951863,150000,58,6,TRUE,FALSE,1,2119.6049073
10,134,1,"theater/musical""",theater,US,2078683,1109435,1,50000,21,2,FALSE,FALSE,0,266.0
9,131,8,"music/r&b""",music,US,2592000,2592000,1,3000,43,9,FALSE,FALSE,0,450.0
35,108,9,"publishing/fiction""",publishing,US,2656144,2656145,1,1500,52,8,TRUE,FALSE,1,2030.0
109,134,3,"publishing/calendars""",publishing,US,2515964,2515964,1,6000,28,8,TRUE,FALSE,1,6180.0
334,135,7,"crafts""",crafts,US,5187600,5187601,1,10000,60,11,TRUE,FALSE,1,14117.0
10,131,1,"publishing/fiction""",publishing,US,2588400,2588400,1,350,59,6,TRUE,FALSE,1,680.0
40,28,1,"photography""",photography,NL,3939874,3939884,1.1753395,2800,8,3,TRUE,FALSE,1,3950.02138542
10,130,7,"theater/musical""",theater,GB,1451672,1451683,1.29135567,5000,34,4,FALSE,FALSE,0,1012.19572665
0,120,8,"design/architecture""",design,US,2592000,2592002,1,20000,21,5,FALSE,FALSE,0,0.0
23,135,19,"theater/plays""",theater,US,1296000,1296000,1,1000,42,9,TRUE,FALSE,1,1005.0
105,81,1,"comics/comic books""",comics,US,2592000,2592002,1,2300,21,4,TRUE,TRUE,1,2631.0
2,99,4,"crafts/quilts""",crafts,US,2595600,2595600,1,1000,49,6,FALSE,FALSE,0,40.0
146,89,5,"design/architecture""",design,US,2592000,2592002,1,25000,24,21,TRUE,FALSE,1,26096.0
96,130,3,"comics/comic books""",comics,US,2419200,2419200,1,1300,31,5,TRUE,FALSE,1,2425.0
552,109,5,"publishing/fiction""",publishing,US,864000,864011,1,5000,42,6,TRUE,FALSE,1,18291.0
13,99,8,"theater/plays""",theater,AU,1919391,1919401,0.72636675,500,12,3,TRUE,FALSE,1,604.17314874
112,134,7,"crafts/weaving""",crafts,US,2499978,2499979,1,14300,59,10,TRUE,FALSE,1,15115.0
4,90,1,"technology/apps""",technology,CA,2592000,2592000,0.75574365,5000,23,3,FALSE,FALSE,0,24.1592701514
3,115,4,"music/r&b""",music,GB,2592000,2592001,1.29135567,37500,10,1,FALSE,FALSE,0,3.96873693
4,129,3,"music/r&b""",music,US,2592000,2592000,1,1500,13,2,FALSE,FALSE,0,85.0
4,134,19,"publishing/fiction""",publishing,US,2588400,2588401,1,200,46,13,TRUE,FALSE,1,320.0
1,134,5,"technology/apps""",technology,GB,2592000,2592003,1.29135567,2500,52,8,FALSE,FALSE,0,1.3308048
3,123,5,"photography/fine art""",photography,US,2592000,2592003,1,200,41,6,TRUE,FALSE,1,235.0
2,131,3,"photography/places""",photography,GB,2592000,2592000,1.29135567,1000,55,2,FALSE,FALSE,0,68.5786392
1887,133,8,"technology/hardware""",technology,GB,2592000,2592003,1.29135567,20000,46,1,TRUE,TRUE,1,153476.938012960000
66,44,3,"comics/comic books""",comics,US,2592000,2592000,1,3000,17,6,TRUE,FALSE,1,3176.0
138,135,14,"comics/comic books""",comics,US,2350543,2350543,1,2500,52,7,TRUE,FALSE,1,9666.0
20,134,7,"theater/plays""",theater,GB,2592000,2592002,1.29135567,773,42,5,TRUE,FALSE,1,1299.52659235
4,68,3,"technology/apps""",technology,US,1728000,1728001,1,2500,52,6,FALSE,FALSE,0,141.0
0,75,9,"photography/places""",photography,DE,5098606,3548883,1.1753395,2000,55,5,FALSE,FALSE,0,0.0
9,106,0,"technology/apps""",technology,GB,2592000,2592001,1.29135567,3500,8,0,FALSE,FALSE,0,934.1655862
881,128,6,"technology/hardware""",technology,CA,2592000,2592000,0.75574365,50000,18,4,TRUE,FALSE,1,46080.015407080000
205,130,8,"comics/comic books""",comics,US,2592000,2592000,1,3522,19,3,TRUE,TRUE,1,4416.0
38,129,1,"theater/musical""",theater,AU,2703763,2703782,0.72636675,3100,44,6,TRUE,FALSE,1,2673.92625282
0,126,3,"music/r&b""",music,US,3689183,3689183,1,750,25,4,FALSE,FALSE,0,0.0
238,127,7,"comics/comic books""",comics,US,2592000,2592000,1,5000,14,12,TRUE,FALSE,1,8392.0
605,105,3,"publishing/fiction""",publishing,US,3888000,3888000,1,30000,38,5,TRUE,TRUE,1,33745.0
9,117,7,"film & video/webseries""",film & video,GB,5184000,5184000,1.29135567,300,49,8,TRUE,FALSE,1,377.26560505
201,44,3,"comics/comic books""",comics,US,2702644,2702644,1,3000,45,8,TRUE,FALSE,1,4774.0
21,96,1,"design/architecture""",design,US,2592000,1148711,1,250000,68,9,FALSE,FALSE,0,12106.0
3,40,1,"theater/musical""",theater,GB,2592000,2592002,1.29135567,245000,15,2,FALSE,FALSE,0,71.95233696
1,134,13,"publishing/academic""",publishing,US,2592000,2592000,1,500,18,3,FALSE,FALSE,0,5.0
9,86,2,"design/interactive design""",design,US,3114000,3114001,1,600,33,8,FALSE,FALSE,0,300.0
415,102,4,"crafts/stationery""",crafts,CA,2246232,2246232,0.75574365,25000,58,10,TRUE,FALSE,1,40133.703239953200
31,64,2,"film & video/drama""",film & video,DK,981569,981569,0.15799139,5000,18,2,TRUE,FALSE,1,984.7287188906
187,104,2,"comics/comic books""",comics,US,2595600,2595600,1,4000,29,4,TRUE,FALSE,1,4515.0
62,128,2,"crafts""",crafts,US,2160000,2160001,1,1300,42,6,TRUE,FALSE,1,3705.0
21,91,9,"film & video/action""",film & video,GB,2160000,2160000,1.29135567,600,8,8,TRUE,FALSE,1,921.598998
0,128,3,"publishing/academic""",publishing,US,2595600,442976,1,15000,36,8,FALSE,FALSE,0,0.0
15,128,1,"technology/apps""",technology,US,5184000,5184000,1,5000,19,3,FALSE,FALSE,0,1301.0
77,124,6,"publishing/fiction""",publishing,US,2592000,2592000,1,2000,24,4,TRUE,FALSE,1,2517.0
2,135,14,"design/architecture""",design,AU,2592000,2592002,0.72636675,500000,22,10,FALSE,FALSE,0,87.1046840241
3,134,7,"theater/musical""",theater,US,3170991,3170991,1,10000,58,8,FALSE,FALSE,0,125.0
46,134,3,"photography/people""",photography,US,2592000,2592001,1,5000,15,3,TRUE,FALSE,1,5632.17
2,62,9,"technology/apps""",technology,US,2592000,2592001,1,50000,30,5,FALSE,FALSE,0,26.0
13,135,6,"music/r&b""",music,US,2592000,2592000,1,1200,16,3,FALSE,FALSE,0,554.0
5,120,8,"crafts""",crafts,US,2592000,2592003,1,500,40,8,TRUE,FALSE,1,669.0
103,119,2,"technology/hardware""",technology,US,1896690,1896711,1,5000,58,8,TRUE,TRUE,1,13114.0
44,131,12,"theater/musical""",theater,GB,2592000,2592000,1.29135567,1000,53,6,TRUE,FALSE,1,2847.95944433
27,127,8,"theater/plays""",theater,CA,2521836,2521839,0.75574365,1400,55,2,TRUE,FALSE,1,1695.0930718
499,58,2,"crafts""",crafts,US,2588400,2588400,1,25000,19,3,TRUE,FALSE,1,30698.0
